,id,latest.cost.avg_net_price,latest.cost.avg_net_price.overall,latest.cost.avg_net_price.consumer.median_by_pred_degree,latest.cost.avg_net_price.consumer.overall_median,latest.cost.attendance.academic_year,latest.cost.tuition.in_state,latest.cost.tuition.out_of_state,latest.cost.booksupply,latest.cost.net_price.by_income_level.0-30000,latest.cost.net_price.by_income_level.30001-48000,latest.cost.net_price.by_income_level.48001-75000,latest.cost.net_price.by_income_level.75001-110000,latest.cost.net_price.by_income_level.110001-plus,latest.cost.net_price.by_income_level.0-48000,latest.cost.net_price.by_income_level.30001-75000,latest.cost.net_price.by_income_level.75000-plus,latest.cost.net_price.consumer.by_income_level.0-48000,latest.cost.net_price.consumer.by_income_level.0-30000,latest.cost.net_price.consumer.by_income_level.30001-48000,latest.cost.net_price.consumer.by_income_level.30001-75000,latest.cost.net_price.consumer.by_income_level.48001-75000,latest.cost.net_price.consumer.by_income_level.750001-111000,latest.cost.net_price.consumer.by_income_level.75000-plus,latest.cost.net_price.consumer.by_income_level.110001-plus,latest.cost.title_iv.all,latest.cost.title_iv.by_income_level.0-30000,latest.cost.title_iv.by_income_level.30001-48000,latest.cost.title_iv.by_income_level.48001-75000,latest.cost.title_iv.by_income_level.75001-110000,latest.cost.title_iv.by_income_level.110001-plus,latest.cost.roomboard.oncampus,latest.cost.roomboard.offcampus,latest.cost.otherexpense.oncampus,latest.cost.otherexpense.offcampus,latest.cost.otherexpense.withfamily
79,131399,16001.0,16001.0,19525.5,15950.5,22638.0,6152.0,13004.0,1280.0,15313.0,14455.0,19049.0,22091.0,16288.0,15149.0,16626.0,19859.0,15149.0,15313.0,14455.0,16626.0,19049.0,22091.0,19859.0,16288.0,191.0,123.0,29.0,26.0,8.0,5.0,,17205.0,,5389.0,5389.0
80,132903,8618.0,8618.0,19525.5,15950.5,21309.0,6368.0,22467.0,1200.0,4468.0,6256.0,9426.0,14129.0,15399.0,5154.0,7712.0,14844.0,5154.0,4468.0,6256.0,7712.0,9426.0,14129.0,14844.0,15399.0,2964.0,993.0,618.0,525.0,362.0,466.0,10300.0,10010.0,4970.0,4970.0,4970.0
81,133650,13126.0,13126.0,19525.5,15950.5,23312.0,5785.0,17725.0,1138.0,10629.0,11821.0,15705.0,17274.0,20039.0,11004.0,13779.0,18404.0,11004.0,10629.0,11821.0,13779.0,15705.0,17274.0,18404.0,20039.0,905.0,396.0,182.0,185.0,84.0,58.0,10986.0,9774.0,5484.0,6444.0,6444.0
82,133669,10735.0,10735.0,19525.5,15950.5,21761.0,4879.0,17324.0,1248.0,6726.0,8262.0,12323.0,17442.0,17971.0,7286.0,10114.0,17744.0,7286.0,6726.0,8262.0,10114.0,12323.0,17442.0,17744.0,17971.0,1554.0,571.0,328.0,275.0,163.0,217.0,12030.0,12154.0,6618.0,7386.0,7368.0
83,133951,5298.0,5298.0,19525.5,15950.5,19384.0,6565.0,18963.0,1350.0,3196.0,4882.0,7292.0,12817.0,14410.0,3720.0,5802.0,13638.0,3720.0,3196.0,4882.0,5802.0,7292.0,12817.0,13638.0,14410.0,1805.0,932.0,420.0,259.0,94.0,100.0,10956.0,12876.0,4932.0,5840.0,8056.0
84,134097,9946.0,9946.0,19525.5,15950.5,22278.0,5656.0,18786.0,1000.0,4950.0,7349.0,11506.0,15203.0,16126.0,5825.0,9334.0,15799.0,5825.0,4950.0,7349.0,9334.0,11506.0,15203.0,15799.0,16126.0,2613.0,852.0,489.0,447.0,292.0,533.0,11088.0,11088.0,5382.0,5382.0,5382.0
85,134130,5135.0,5135.0,19525.5,15950.5,21151.0,6381.0,28659.0,890.0,65.0,2857.0,8394.0,12874.0,13561.0,1120.0,5330.0,13277.0,1120.0,65.0,2857.0,5330.0,8394.0,12874.0,13277.0,13561.0,1703.0,632.0,384.0,310.0,156.0,221.0,10590.0,10590.0,3570.0,3570.0,3570.0
86,136172,8865.0,8865.0,19525.5,15950.5,19469.0,6389.0,20793.0,1200.0,4367.0,6074.0,10194.0,14635.0,15287.0,5028.0,8070.0,14973.0,5028.0,4367.0,6074.0,8070.0,10194.0,14635.0,14973.0,15287.0,1230.0,394.0,249.0,234.0,170.0,183.0,9956.0,11286.0,3984.0,3974.0,3974.0
87,137351,8346.0,8346.0,19525.5,15950.5,21134.0,6410.0,17324.0,1100.0,4176.0,5632.0,9669.0,14349.0,15524.0,4712.0,7592.0,15037.0,4712.0,4176.0,5632.0,7592.0,9669.0,14349.0,15037.0,15524.0,2305.0,799.0,466.0,440.0,249.0,351.0,12256.0,10062.0,4100.0,4100.0,4100.0
88,138354,7089.0,7089.0,19525.5,15950.5,17716.0,6360.0,19241.0,1600.0,4288.0,3827.0,7301.0,11870.0,13085.0,4110.0,5682.0,12573.0,4110.0,4288.0,3827.0,5682.0,7301.0,11870.0,12573.0,13085.0,453.0,141.0,89.0,102.0,51.0,70.0,11268.0,11268.0,2300.0,2300.0,2300.0
89,139250,12570.0,12570.0,19525.5,15950.5,18200.0,3933.0,10839.0,1750.0,10548.0,11637.0,13762.0,15987.0,16175.0,10898.0,12540.0,16085.0,10898.0,10548.0,11637.0,12540.0,13762.0,15987.0,16085.0,16175.0,351.0,146.0,69.0,51.0,41.0,44.0,10636.0,6318.0,5830.0,5830.0,5830.0
90,139311,11663.0,11663.0,19525.5,15950.5,18374.0,5568.0,16290.0,2074.0,10335.0,11412.0,13406.0,16144.0,15003.0,10646.0,12289.0,15598.0,10646.0,10335.0,11412.0,12289.0,13406.0,16144.0,15598.0,15003.0,403.0,207.0,84.0,66.0,24.0,22.0,11114.0,9999.0,2565.0,2718.0,1359.0
91,139366,12385.0,12385.0,19525.5,15950.5,19807.0,6241.0,17295.0,1440.0,10477.0,10922.0,14046.0,15162.0,15313.0,10607.0,12518.0,15243.0,10607.0,10477.0,10922.0,12518.0,14046.0,15162.0,15243.0,15313.0,672.0,272.0,112.0,117.0,79.0,92.0,11520.0,11140.0,3350.0,4240.0,4240.0
92,139463,5340.0,5340.0,19525.5,15950.5,11526.0,3683.0,10589.0,1350.0,4112.0,4563.0,6791.0,8739.0,9955.0,4305.0,5416.0,9195.0,4305.0,4112.0,4563.0,5416.0,6791.0,8739.0,9195.0,9955.0,545.0,217.0,163.0,101.0,40.0,24.0,8588.0,8406.0,1485.0,4283.0,4283.0
93,139719,13509.0,13509.0,19525.5,15950.5,20264.0,5832.0,16554.0,1500.0,12102.0,12398.0,16805.0,18289.0,17913.0,12172.0,14347.0,18141.0,12172.0,12102.0,12398.0,14347.0,16805.0,18289.0,18141.0,17913.0,329.0,187.0,58.0,46.0,23.0,15.0,8372.0,8000.0,5000.0,500.0,500.0
94,139755,14974.0,14974.0,19525.5,15950.5,29291.0,12852.0,33964.0,800.0,8818.0,11712.0,15415.0,17557.0,18916.0,10220.0,13573.0,18463.0,10220.0,8818.0,11712.0,13573.0,15415.0,17557.0,18463.0,18916.0,547.0,101.0,95.0,96.0,85.0,170.0,12090.0,14986.0,4060.0,4060.0,4060.0
95,139764,11831.0,11831.0,19525.5,15950.5,19125.0,5464.0,16186.0,1200.0,9881.0,10416.0,13388.0,14491.0,15221.0,10062.0,11643.0,14871.0,10062.0,9881.0,10416.0,11643.0,13388.0,14491.0,14871.0,15221.0,270.0,105.0,54.0,38.0,35.0,38.0,8420.0,6812.0,5328.0,5328.0,9890.0
96,139861,20139.0,20139.0,19525.5,15950.5,28707.0,9524.0,28704.0,1000.0,16203.0,17335.0,19656.0,21121.0,22221.0,16686.0,18710.0,21881.0,16686.0,16203.0,17335.0,18710.0,19656.0,21121.0,21881.0,22221.0,664.0,101.0,75.0,109.0,117.0,262.0,11318.0,7108.0,6344.0,6628.0,6628.0
97,139931,15571.0,15571.0,19525.5,15950.5,22608.0,6485.0,17539.0,1200.0,12637.0,13653.0,16181.0,18056.0,18472.0,13024.0,14892.0,18312.0,13024.0,12637.0,13653.0,14892.0,16181.0,18056.0,18312.0,18472.0,2553.0,714.0,439.0,422.0,377.0,601.0,10136.0,8824.0,6158.0,6558.0,6558.0
98,139940,17242.0,17242.0,19525.5,15950.5,27206.0,9286.0,24517.0,2000.0,15197.0,15767.0,18466.0,20983.0,20927.0,15396.0,17030.0,20951.0,15396.0,15197.0,15767.0,17030.0,18466.0,20983.0,20951.0,20927.0,3263.0,1245.0,670.0,589.0,322.0,437.0,15592.0,13088.0,3424.0,4872.0,4872.0
99,139959,14257.0,14257.0,19525.5,15950.5,27329.0,12080.0,31120.0,1052.0,8303.0,10688.0,15037.0,17630.0,17971.0,9336.0,12942.0,17866.0,9336.0,8303.0,10688.0,12942.0,15037.0,17630.0,17866.0,17971.0,1738.0,361.0,276.0,297.0,247.0,557.0,10328.0,8376.0,4198.0,4828.0,4828.0
0,140960,10157.0,10157.0,19525.5,15950.5,16819.0,5902.0,16624.0,1600.0,8720.0,9599.0,12528.0,14212.0,14509.0,8995.0,10624.0,14355.0,8995.0,8720.0,9599.0,10624.0,12528.0,14212.0,14355.0,14509.0,617.0,314.0,143.0,77.0,43.0,40.0,7762.0,7762.0,2150.0,2450.0,2450.0
1,141264,13240.0,13240.0,19525.5,15950.5,20998.0,6583.0,17638.0,1200.0,11021.0,12223.0,14745.0,17022.0,17151.0,11416.0,13397.0,17089.0,11416.0,11021.0,12223.0,13397.0,14745.0,17022.0,17089.0,17151.0,933.0,380.0,186.0,162.0,98.0,107.0,8476.0,9296.0,4854.0,4446.0,4854.0
2,141334,16588.0,16588.0,19525.5,15950.5,23684.0,6521.0,17576.0,1200.0,14228.0,15054.0,18026.0,19424.0,20069.0,14515.0,16537.0,19752.0,14515.0,14228.0,15054.0,16537.0,18026.0,19424.0,19752.0,20069.0,1287.0,456.0,242.0,241.0,171.0,177.0,10340.0,10340.0,7294.0,7294.0,6800.0
3,141565,13503.0,13503.0,19525.5,15950.5,20440.0,7838.0,20798.0,1340.0,10848.0,11633.0,13873.0,16665.0,18769.0,11166.0,12765.0,17830.0,11166.0,10848.0,11633.0,12765.0,13873.0,16665.0,17830.0,18769.0,213.0,66.0,45.0,46.0,25.0,31.0,8248.0,14494.0,3928.0,8152.0,5162.0
4,141574,14687.0,14687.0,19525.5,15950.5,23405.0,12186.0,34218.0,1350.0,10124.0,12172.0,15183.0,17692.0,20581.0,10902.0,13670.0,19355.0,10902.0,10124.0,12172.0,13670.0,15183.0,17692.0,19355.0,20581.0,571.0,165.0,101.0,100.0,87.0,118.0,13583.0,13583.0,2742.0,2742.0,2742.0
5,141981,13860.0,13860.0,19525.5,15950.5,19914.0,7584.0,20544.0,1340.0,9708.0,13870.0,13554.0,17137.0,19498.0,11460.0,13730.0,18318.0,11460.0,9708.0,13870.0,13730.0,13554.0,17137.0,18318.0,19498.0,108.0,33.0,24.0,19.0,16.0,16.0,,15246.0,,4908.0,4908.0
6,142115,16153.0,16153.0,19525.5,15950.5,21621.0,8068.0,24988.0,1240.0,12561.0,13582.0,16204.0,18867.0,20304.0,12978.0,14913.0,19681.0,12978.0,12561.0,13582.0,14913.0,16204.0,18867.0,19681.0,20304.0,896.0,229.0,158.0,163.0,150.0,196.0,12327.0,9921.0,3895.0,4754.0,4258.0
7,142276,17410.0,17410.0,19525.5,15950.5,20652.0,7872.0,24494.0,1000.0,15185.0,16214.0,18464.0,20408.0,20652.0,15505.0,17466.0,20523.0,15505.0,15185.0,16214.0,17466.0,18464.0,20408.0,20523.0,20652.0,903.0,333.0,150.0,188.0,123.0,109.0,7214.0,8370.0,5930.0,5930.0,5930.0
8,142285,13964.0,13964.0,19525.5,15950.5,21525.0,8304.0,27540.0,1130.0,10816.0,11148.0,13998.0,17652.0,18861.0,10967.0,12542.0,18305.0,10967.0,10816.0,11148.0,12542.0,13998.0,17652.0,18305.0,18861.0,664.0,171.0,142.0,136.0,99.0,116.0,9080.0,9080.0,3306.0,3306.0,3350.0
9,142328,10775.0,10775.0,19525.5,15950.5,16922.0,6982.0,20238.0,1650.0,8826.0,9194.0,10130.0,14267.0,15338.0,8965.0,9682.0,14816.0,8965.0,8826.0,9194.0,9682.0,10130.0,14267.0,14816.0,15338.0,285.0,92.0,56.0,61.0,37.0,39.0,7790.0,7790.0,2280.0,2280.0,2280.0
10,144005,12681.0,12681.0,19525.5,15950.5,21867.0,11204.0,11204.0,1800.0,12685.0,12183.0,13678.0,,,12575.0,12671.0,,12575.0,12685.0,12183.0,12671.0,13678.0,,,,156.0,110.0,31.0,15.0,0.0,0.0,8724.0,8724.0,4451.0,4451.0,4451.0
11,144892,13098.0,13098.0,19525.5,15950.5,24125.0,12136.0,14447.0,150.0,11015.0,10056.0,12675.0,17594.0,20021.0,10652.0,11312.0,18985.0,10652.0,11015.0,10056.0,11312.0,12675.0,17594.0,18985.0,20021.0,723.0,251.0,153.0,141.0,76.0,102.0,10262.0,9834.0,2534.0,2534.0,3380.0
12,145336,10436.0,10436.0,19525.5,15950.5,21549.0,10108.0,17620.0,1000.0,8629.0,9435.0,12810.0,14922.0,18907.0,8896.0,10462.0,16630.0,8896.0,8629.0,9435.0,10462.0,12810.0,14922.0,16630.0,18907.0,194.0,97.0,48.0,21.0,16.0,12.0,10468.0,11638.0,3000.0,3000.0,3000.0
13,145600,13214.0,13214.0,19525.5,15950.5,25831.0,14098.0,28448.0,1400.0,10549.0,11351.0,14105.0,19839.0,23320.0,10844.0,12539.0,21668.0,10844.0,10549.0,11351.0,12539.0,14105.0,19839.0,21668.0,23320.0,2981.0,1233.0,716.0,543.0,232.0,257.0,12000.0,12000.0,3470.0,5570.0,3000.0
14,145637,14321.0,14321.0,19525.5,15950.5,30302.0,15150.0,32600.0,1200.0,4858.0,8036.0,11505.0,22400.0,27285.0,6148.0,9695.0,25920.0,6148.0,4858.0,8036.0,9695.0,11505.0,22400.0,25920.0,27285.0,3394.0,930.0,636.0,583.0,348.0,897.0,12252.0,,2500.0,,
15,145813,20830.0,20830.0,19525.5,15950.5,31124.0,15319.0,26843.0,820.0,13783.0,14982.0,19293.0,24998.0,26767.0,14253.0,17209.0,26247.0,14253.0,13783.0,14982.0,17209.0,19293.0,24998.0,26247.0,26767.0,2581.0,570.0,368.0,393.0,367.0,883.0,9850.0,8358.0,5764.0,7094.0,5686.0
16,147703,13956.0,13956.0,19525.5,15950.5,26312.0,12352.0,12352.0,1300.0,10395.0,11499.0,13778.0,16882.0,20068.0,10740.0,12641.0,18780.0,10740.0,10395.0,11499.0,12641.0,13778.0,16882.0,18780.0,20068.0,1548.0,534.0,243.0,244.0,213.0,314.0,10880.0,10880.0,2870.0,2870.0,3442.0
17,147776,14590.0,14590.0,19525.5,15950.5,24295.0,11827.0,21720.0,2400.0,13989.0,13290.0,16540.0,19808.0,,13799.0,14558.0,19808.0,13799.0,13989.0,13290.0,14558.0,16540.0,19808.0,19808.0,,349.0,202.0,75.0,48.0,24.0,0.0,9698.0,4212.0,6309.0,6309.0,6309.0
18,148654,12034.0,12034.0,19525.5,15950.5,24309.0,11911.0,21526.0,1200.0,10831.0,8482.0,11492.0,14985.0,18762.0,10092.0,9970.0,17062.0,10092.0,10831.0,8482.0,9970.0,11492.0,14985.0,17062.0,18762.0,247.0,98.0,45.0,44.0,27.0,33.0,9760.0,,2700.0,,3300.0
19,149222,16285.0,16285.0,19525.5,15950.5,29023.0,15104.0,15104.0,1100.0,11665.0,12226.0,14499.0,18841.0,21449.0,11884.0,13551.0,20348.0,11884.0,11665.0,12226.0,13551.0,14499.0,18841.0,20348.0,21449.0,683.0,145.0,93.0,130.0,133.0,182.0,10622.0,10622.0,2941.0,2941.0,2941.0
20,149231,14462.0,14462.0,19525.5,15950.5,24244.0,12219.0,12219.0,915.0,8047.0,8825.0,12950.0,18226.0,20589.0,8322.0,11009.0,19669.0,8322.0,8047.0,8825.0,11009.0,12950.0,18226.0,19669.0,20589.0,913.0,219.0,120.0,135.0,171.0,268.0,9881.0,9881.0,2906.0,2906.0,2906.0
21,149772,15305.0,15305.0,19525.5,15950.5,26287.0,13314.0,13314.0,1200.0,12265.0,12112.0,15794.0,19476.0,21051.0,12218.0,13918.0,20302.0,12218.0,12265.0,12112.0,13918.0,15794.0,19476.0,20302.0,21051.0,660.0,242.0,108.0,104.0,98.0,108.0,9800.0,9800.0,2230.0,4030.0,4030.0
22,150136,14765.0,14765.0,19525.5,15950.5,24439.0,10144.0,27132.0,1350.0,8273.0,10786.0,15158.0,19563.0,21875.0,9190.0,13080.0,20788.0,9190.0,8273.0,10786.0,13080.0,15158.0,19563.0,20788.0,21875.0,2719.0,750.0,431.0,476.0,499.0,563.0,10796.0,10796.0,2710.0,2710.0,4768.0
23,151102,11629.0,11629.0,19525.5,15950.5,19224.0,8730.0,20961.0,1240.0,7414.0,8427.0,13015.0,16322.0,16381.0,7789.0,10842.0,16350.0,7789.0,7414.0,8427.0,10842.0,13015.0,16322.0,16350.0,16381.0,972.0,291.0,171.0,190.0,169.0,151.0,8765.0,8765.0,3509.0,3509.0,3509.0
24,151111,12416.0,12416.0,19525.5,15950.5,21127.0,9944.0,31626.0,930.0,7026.0,8216.0,13306.0,17844.0,19108.0,7496.0,10820.0,18569.0,7496.0,7026.0,8216.0,10820.0,13306.0,17844.0,18569.0,19108.0,2640.0,742.0,484.0,507.0,387.0,520.0,10152.0,10152.0,2642.0,4076.0,4076.0
25,151306,13481.0,13481.0,19525.5,15950.5,20146.0,9285.0,20822.0,1200.0,7815.0,10440.0,14486.0,17626.0,17776.0,8874.0,12516.0,17702.0,8874.0,7815.0,10440.0,12516.0,14486.0,17626.0,17702.0,17776.0,1012.0,250.0,169.0,178.0,204.0,211.0,9514.0,10750.0,2300.0,3000.0,3000.0
26,151324,14270.0,14270.0,19525.5,15950.5,22718.0,9466.0,20570.0,1200.0,10104.0,10911.0,15588.0,19566.0,20062.0,10400.0,12992.0,19839.0,10400.0,10104.0,10911.0,12992.0,15588.0,19566.0,19839.0,20062.0,1188.0,392.0,227.0,182.0,174.0,213.0,11016.0,11016.0,2380.0,2824.0,2824.0
27,151333,10703.0,10703.0,19525.5,15950.5,16738.0,7715.0,20574.0,930.0,5506.0,6875.0,11393.0,14507.0,15919.0,5965.0,9537.0,15137.0,5965.0,5506.0,6875.0,9537.0,11393.0,14507.0,15137.0,15919.0,391.0,105.0,53.0,76.0,87.0,70.0,,8040.0,,4076.0,1558.0
28,151342,9646.0,9646.0,19525.5,15950.5,16667.0,7715.0,20574.0,930.0,5504.0,6544.0,10840.0,14660.0,15876.0,5897.0,8802.0,15164.0,5897.0,5504.0,6544.0,8802.0,10840.0,14660.0,15164.0,15876.0,542.0,168.0,102.0,113.0,93.0,66.0,8958.0,8040.0,2642.0,4076.0,1558.0
29,151351,14619.0,14619.0,19525.5,15950.5,25587.0,11221.0,37600.0,930.0,5752.0,7061.0,12369.0,20234.0,22806.0,6328.0,9718.0,21978.0,6328.0,5752.0,7061.0,9718.0,12369.0,20234.0,21978.0,22806.0,2657.0,550.0,433.0,434.0,399.0,841.0,11206.0,11206.0,2830.0,2830.0,4190.0
30,151360,6363.0,6363.0,19525.5,15950.5,13054.0,7715.0,20574.0,930.0,2714.0,3534.0,7885.0,11863.0,12031.0,2996.0,5544.0,11948.0,2996.0,2714.0,3534.0,5544.0,7885.0,11863.0,11948.0,12031.0,449.0,162.0,85.0,73.0,64.0,65.0,,8040.0,,4076.0,4076.0
31,151379,11446.0,11446.0,19525.5,15950.5,17421.0,7715.0,20574.0,930.0,7587.0,8556.0,12931.0,15908.0,16845.0,7957.0,10652.0,16358.0,7957.0,7587.0,8556.0,10652.0,12931.0,15908.0,16358.0,16845.0,573.0,181.0,112.0,103.0,92.0,85.0,10382.0,8040.0,2642.0,4076.0,1558.0
32,151388,9285.0,9285.0,19525.5,15950.5,16144.0,7715.0,20574.0,930.0,5516.0,6831.0,10955.0,15198.0,15544.0,5991.0,8963.0,15353.0,5991.0,5516.0,6831.0,8963.0,10955.0,15198.0,15353.0,15544.0,288.0,101.0,57.0,61.0,38.0,31.0,,8040.0,,4076.0,1558.0
33,153603,16002.0,16002.0,19525.5,15950.5,21740.0,9316.0,24504.0,1001.0,9766.0,11427.0,14641.0,17806.0,19491.0,10521.0,13403.0,18875.0,10521.0,9766.0,11427.0,13403.0,14641.0,17806.0,18875.0,19491.0,1968.0,270.0,225.0,359.0,407.0,707.0,9193.0,9193.0,2430.0,2430.0,2430.0
34,153658,19401.0,19401.0,19525.5,15950.5,24806.0,9606.0,31569.0,950.0,13554.0,15508.0,18026.0,20719.0,22516.0,14365.0,17080.0,21899.0,14365.0,13554.0,15508.0,17080.0,18026.0,20719.0,21899.0,22516.0,1683.0,241.0,171.0,284.0,339.0,648.0,11590.0,9576.0,3230.0,3724.0,3724.0
35,154095,16438.0,16438.0,19525.5,15950.5,21047.0,8938.0,21222.0,800.0,10513.0,13175.0,15287.0,18318.0,19089.0,11688.0,14435.0,18773.0,11688.0,10513.0,13175.0,14435.0,15287.0,18318.0,18773.0,19089.0,854.0,119.0,94.0,139.0,206.0,296.0,9160.0,9160.0,2396.0,2396.0,2396.0
36,155025,14794.0,14794.0,19525.5,15950.5,19526.0,6971.0,21215.0,1000.0,11465.0,12971.0,15070.0,16759.0,16967.0,12047.0,14225.0,16867.0,12047.0,11465.0,12971.0,14225.0,15070.0,16759.0,16867.0,16967.0,511.0,111.0,70.0,104.0,108.0,118.0,9534.0,9534.0,3498.0,3498.0,3498.0
37,155061,13189.0,13189.0,19525.5,15950.5,18111.0,5430.0,15870.0,1000.0,9774.0,10847.0,13208.0,15894.0,16083.0,10231.0,12064.0,15971.0,10231.0,9774.0,10847.0,12064.0,13208.0,15894.0,15971.0,16083.0,548.0,125.0,93.0,99.0,137.0,94.0,8414.0,8414.0,4520.0,4520.0,3470.0
38,155317,20257.0,20257.0,19525.5,15950.5,26204.0,11166.0,28034.0,1212.0,15666.0,16288.0,18586.0,22804.0,24161.0,15916.0,17548.0,23728.0,15916.0,15666.0,16288.0,17548.0,18586.0,22804.0,23728.0,24161.0,1249.0,251.0,169.0,205.0,199.0,425.0,9900.0,9544.0,3198.0,3198.0,3198.0
39,155399,18433.0,18433.0,19525.5,15950.5,24626.0,10466.0,26342.0,924.0,13436.0,14653.0,16868.0,20156.0,21390.0,14037.0,15861.0,20960.0,14037.0,13436.0,14653.0,15861.0,16868.0,20156.0,20960.0,21390.0,1280.0,175.0,171.0,205.0,254.0,475.0,10100.0,8236.0,4400.0,4148.0,3942.0
40,155681,14575.0,14575.0,19525.5,15950.5,18657.0,7504.0,18848.0,1000.0,11469.0,10742.0,14800.0,17269.0,17477.0,11187.0,13018.0,17391.0,11187.0,11469.0,10742.0,13018.0,14800.0,17269.0,17391.0,17477.0,569.0,131.0,83.0,106.0,103.0,146.0,8196.0,7644.0,3980.0,4622.0,4622.0
41,156082,14339.0,14339.0,19525.5,15950.5,20011.0,8762.0,19766.0,1000.0,11258.0,12574.0,15383.0,17400.0,16740.0,11618.0,14280.0,17070.0,11618.0,11258.0,12574.0,14280.0,15383.0,17400.0,17070.0,16740.0,438.0,141.0,53.0,82.0,81.0,81.0,9715.0,12030.0,3600.0,3600.0,3600.0
42,156125,14859.0,14859.0,19525.5,15950.5,20418.0,8433.0,17798.0,1250.0,11687.0,12272.0,14581.0,17903.0,18129.0,11914.0,13495.0,18016.0,11914.0,11687.0,12272.0,13495.0,14581.0,17903.0,18016.0,18129.0,836.0,212.0,135.0,152.0,168.0,169.0,12610.0,10723.0,3400.0,3400.0,3400.0
43,156620,13763.0,13763.0,19525.5,15950.5,23384.0,9876.0,19948.0,1200.0,11333.0,11876.0,14287.0,17100.0,17342.0,11519.0,13044.0,17217.0,11519.0,11333.0,11876.0,13044.0,14287.0,17100.0,17217.0,17342.0,1478.0,506.0,263.0,247.0,239.0,223.0,10476.0,10476.0,2800.0,4600.0,4600.0
44,157058,7343.0,7343.0,19525.5,15950.5,16885.0,8800.0,12650.0,1300.0,6240.0,5910.0,10371.0,12559.0,12740.0,6119.0,7025.0,12596.0,6119.0,6240.0,5910.0,7025.0,10371.0,12559.0,12596.0,12740.0,158.0,78.0,45.0,15.0,16.0,4.0,6680.0,6328.0,998.0,5612.0,4612.0
45,157085,18203.0,18203.0,19525.5,15950.5,30178.0,12484.0,31294.0,1000.0,12593.0,13424.0,16708.0,20959.0,23946.0,12900.0,15139.0,22909.0,12900.0,12593.0,13424.0,15139.0,16708.0,20959.0,22909.0,23946.0,1928.0,457.0,268.0,293.0,316.0,594.0,13588.0,13588.0,4474.0,4474.0,4474.0
46,157289,16828.0,16828.0,19525.5,15950.5,28247.0,12162.0,28508.0,1200.0,13431.0,13725.0,17380.0,20122.0,22004.0,13542.0,15519.0,21257.0,13542.0,13431.0,13725.0,15519.0,17380.0,20122.0,21257.0,22004.0,1230.0,372.0,225.0,217.0,165.0,251.0,9754.0,8858.0,6562.0,7706.0,7706.0
47,157386,12096.0,12096.0,19525.5,15950.5,22059.0,9290.0,13876.0,1200.0,9825.0,9870.0,13087.0,16101.0,16191.0,9840.0,11434.0,16137.0,9840.0,9825.0,9870.0,11434.0,13087.0,16101.0,16137.0,16191.0,904.0,338.0,166.0,157.0,147.0,96.0,9820.0,10157.0,2622.0,2917.0,3476.0
48,157401,11736.0,11736.0,19525.5,15950.5,21349.0,9168.0,18348.0,1260.0,9339.0,9520.0,11244.0,14681.0,15509.0,9397.0,10539.0,15044.0,9397.0,9339.0,9520.0,10539.0,11244.0,14681.0,15044.0,15509.0,653.0,197.0,94.0,136.0,127.0,99.0,9512.0,10370.0,4355.0,5015.0,5015.0
49,157447,9183.0,9183.0,19525.5,15950.5,17869.0,10296.0,20256.0,800.0,4632.0,5947.0,9505.0,12656.0,13235.0,5190.0,7651.0,12975.0,5190.0,4632.0,5947.0,7651.0,9505.0,12656.0,12975.0,13235.0,846.0,202.0,149.0,137.0,161.0,197.0,10046.0,10046.0,2500.0,5364.0,2500.0
50,157951,12522.0,12522.0,19525.5,15950.5,21084.0,10802.0,26496.0,1000.0,12195.0,16211.0,17490.0,16529.0,15338.0,12412.0,16498.0,15934.0,12412.0,12195.0,16211.0,16498.0,17490.0,16529.0,15934.0,15338.0,1308.0,1207.0,69.0,20.0,6.0,6.0,10044.0,10044.0,2086.0,4238.0,2086.0
51,159009,16964.0,16964.0,19525.5,15950.5,24332.0,7635.0,16658.0,1800.0,15451.0,17075.0,19738.0,22032.0,22134.0,15882.0,18033.0,22076.0,15882.0,15451.0,17075.0,18033.0,19738.0,22032.0,22076.0,22134.0,782.0,449.0,162.0,91.0,45.0,35.0,10990.0,9656.0,4230.0,5130.0,5130.0
52,159373,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,159382,7301.0,7301.0,19525.5,15950.5,14207.0,6638.0,14024.0,1220.0,5862.0,6266.0,7474.0,10219.0,8731.0,5984.0,6814.0,9340.0,5984.0,5862.0,6266.0,6814.0,7474.0,10219.0,9340.0,8731.0,330.0,123.0,53.0,44.0,45.0,65.0,7950.0,9072.0,3332.0,3918.0,3918.0
54,159391,17811.0,17811.0,19525.5,15950.5,32724.0,11962.0,28639.0,1038.0,11318.0,15403.0,19623.0,23280.0,24316.0,12753.0,17452.0,23973.0,12753.0,11318.0,15403.0,17452.0,19623.0,23280.0,23973.0,24316.0,2398.0,757.0,410.0,387.0,279.0,565.0,12708.0,14676.0,7686.0,7686.0,7686.0
55,159416,8703.0,8703.0,19525.5,15950.5,19065.0,7160.0,20314.0,1300.0,7171.0,8295.0,11179.0,12489.0,12039.0,7513.0,9371.0,12361.0,7513.0,7171.0,8295.0,9371.0,11179.0,12489.0,12361.0,12039.0,191.0,96.0,42.0,25.0,20.0,8.0,8744.0,9777.0,5160.0,5160.0,5160.0
